STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,DISABILITY,Disability,COMPOSITE_BREAKDOWN,Composite breakdown,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Comment,DATA_SOURCE,Data source
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,CK,Cook Islands,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2025,,-3.41,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1990,,3.22,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1991,,2.64,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1992,,2.42,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1993,,2.29,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1994,,2.17,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1995,,2.08,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1996,,1.99,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1997,,1.88,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1998,,1.79,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1999,,1.65,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2000,,1.07,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2001,,0.35,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2002,,0.01,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2003,,-0.16,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2004,,-0.26,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2005,,-0.35,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2006,,-0.43,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2007,,-0.46,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2008,,-0.51,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2009,,-0.54,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2010,,-0.54,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2011,,-0.6,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2012,,-0.73,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2013,,-0.89,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2014,,-1.01,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2015,,-1.1,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2016,,-1.19,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2017,,-1.26,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2018,,-1.31,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2019,,-1.38,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2020,,-0.89,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2021,,-1.07,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2022,,-1.8,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2023,,-1.69,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2024,,-0.89,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,AS,American Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2025,,-1.6,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1990,,0.16,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1991,,0.19,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1992,,0.57,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1993,,0.85,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1994,,0.81,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1995,,0.82,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1996,,0.85,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1997,,0.84,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1998,,0.76,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,1999,,0.77,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2000,,0.78,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2001,,0.82,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2002,,0.71,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2003,,0.53,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2004,,0.44,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2005,,0.39,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2006,,0.39,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2007,,0.55,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2008,,0.72,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2009,,0.74,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2010,,0.79,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
DATAFLOW,SPC:DF_NMDI_POP(1.0),National Minimum Development Indicators (NMDI) for Population,I,A,Annual,WS,Samoa,NMDI0002,Population growth (%),_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_Z,Not applicable,2011,,0.87,,PERCENT,percent,,,E,Estimated value,,,Population projections (PDH.Stat),
